SEGEMENT,SUB_SEGMENT,PARTICULARS,ROW_TYPE,PERIOD,METRIC,VALUE,SN
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,MANGSIR_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,MANGSIR_2082,VARIANCE,438187.8986081215,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,MANGSIR_2082,VARIANCE,-63765.97061654524,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,MANGSIR_2082,VARIANCE,8641.664999999986,B.
QR SEGMENT,,Subtotal (B),LINE,MANGSIR_2082,VARIANCE,8641.664999999986,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,MANGSIR_2082,VARIANCE,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,MANGSIR_2082,VARIANCE,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,MANGSIR_2082,VARIANCE,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,MANGSIR_2082,VARIANCE,0.0,
OTHER INCOME,,Interest Income,LINE,MANGSIR_2082,VARIANCE,113067.66999999998,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,MANGSIR_2082,VARIANCE,15500.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,MANGSIR_2082,VARIANCE,0.0,
OTHER INCOME,,API Suite,LINE,MANGSIR_2082,VARIANCE,-160000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,MANGSIR_2082,VARIANCE,5000.0,
OTHER INCOME,,ACS Services,LINE,MANGSIR_2082,VARIANCE,110000.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,MANGSIR_2082,VARIANCE,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,MANGSIR_2082,VARIANCE,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,MANGSIR_2082,VARIANCE,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,MANGSIR_2082,VARIANCE,0.0,
OTHER INCOME,,Other Income,LINE,MANGSIR_2082,VARIANCE,86322.26000000004,
OTHER INCOME,,Subtotal (D),LINE,MANGSIR_2082,VARIANCE,169889.93000000002,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.2938857142857143,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.490118584143932,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.4936163344454566,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.9899070680000002,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.754717400742842,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.8926393602537251,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.3450113416333276,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,14.840767582881275,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,2.7286632889819757,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.9909064456721816,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.1466024183211605,B.
QR SEGMENT,,Subtotal (B),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.1466024183211605,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Interest Income,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.5166666666666666,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,API Suite,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,ACS Services,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Other Income,LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,2.150963466666667,
OTHER INCOME,,Subtotal (D),LINE,MANGSIR_2082,PCT_OF_ACHIEVEMENT,1.6410940754716983,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,POUSH_2082,BUDGET,483600.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,POUSH_2082,BUDGET,920400.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,POUSH_2082,BUDGET,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,POUSH_2082,BUDGET,350000.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,POUSH_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,POUSH_2082,BUDGET,207651.15099999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,POUSH_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,POUSH_2082,BUDGET,620855.2004065369,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,POUSH_2082,BUDGET,438400.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,POUSH_2082,BUDGET,4687573.018073204,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,POUSH_2082,BUDGET,2083333.3333333333,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,POUSH_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,POUSH_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,POUSH_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,POUSH_2082,BUDGET,2083333.3333333333,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,POUSH_2082,BUDGET,238870.01990295225,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,POUSH_2082,BUDGET,27287.823831603324,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,POUSH_2082,BUDGET,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,POUSH_2082,BUDGET,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,POUSH_2082,BUDGET,266157.8437345556,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,POUSH_2082,BUDGET,7037064.195141093,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,POUSH_2082,BUDGET,61893.57825000001,B.
QR SEGMENT,,Subtotal (B),LINE,POUSH_2082,BUDGET,61893.57825000001,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,POUSH_2082,BUDGET,6748813.500000001,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,POUSH_2082,BUDGET,6748813.500000001,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,POUSH_2082,BUDGET,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,POUSH_2082,BUDGET,0.0,
OTHER INCOME,,Interest Income,LINE,POUSH_2082,BUDGET,438626.52599999995,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,POUSH_2082,BUDGET,30000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,POUSH_2082,BUDGET,500000.0,
OTHER INCOME,,API Suite,LINE,POUSH_2082,BUDGET,160000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,POUSH_2082,BUDGET,123333.33333333333,
OTHER INCOME,,ACS Services,LINE,POUSH_2082,BUDGET,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,POUSH_2082,BUDGET,44000.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,POUSH_2082,BUDGET,200000.0,
OTHER INCOME,,Cardless Withdrawal,LINE,POUSH_2082,BUDGET,500000.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,POUSH_2082,BUDGET,40000.0,
OTHER INCOME,,Other Income,LINE,POUSH_2082,BUDGET,75000.0,
OTHER INCOME,,Subtotal (D),LINE,POUSH_2082,BUDGET,2110959.8593333336,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,POUSH_2082,ACTUAL,4597400.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,POUSH_2082,ACTUAL,171750.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,POUSH_2082,ACTUAL,1224655.0885616436,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,POUSH_2082,ACTUAL,102500.0,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,POUSH_2082,ACTUAL,1282580.9699999997,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,POUSH_2082,ACTUAL,553895.8343745972,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,POUSH_2082,ACTUAL,7932781.892936241,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,POUSH_2082,ACTUAL,2083333.3333333333,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,POUSH_2082,ACTUAL,2083333.3333333333,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,POUSH_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,POUSH_2082,ACTUAL,10016115.226269575,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,POUSH_2082,ACTUAL,44178.20000000001,B.
QR SEGMENT,,Subtotal (B),LINE,POUSH_2082,ACTUAL,44178.20000000001,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,POUSH_2082,ACTUAL,7122060.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,POUSH_2082,ACTUAL,7122060.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,POUSH_2082,ACTUAL,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,POUSH_2082,ACTUAL,0.0,
OTHER INCOME,,Interest Income,LINE,POUSH_2082,ACTUAL,3395.34,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,POUSH_2082,ACTUAL,45780.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,POUSH_2082,ACTUAL,0.0,
OTHER INCOME,,API Suite,LINE,POUSH_2082,ACTUAL,0.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,POUSH_2082,ACTUAL,5000.0,
OTHER INCOME,,ACS Services,LINE,POUSH_2082,ACTUAL,110000.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,POUSH_2082,ACTUAL,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,POUSH_2082,ACTUAL,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,POUSH_2082,ACTUAL,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,POUSH_2082,ACTUAL,0.0,
OTHER INCOME,,Other Income,LINE,POUSH_2082,ACTUAL,125975.40000000002,
OTHER INCOME,,Subtotal (D),LINE,POUSH_2082,ACTUAL,290150.74,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,POUSH_2082,VARIANCE,-483600.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,POUSH_2082,VARIANCE,3677000.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,POUSH_2082,VARIANCE,-178250.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,POUSH_2082,VARIANCE,391321.75522831024,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,POUSH_2082,VARIANCE,-105151.15099999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,POUSH_2082,VARIANCE,449247.63666666637,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,POUSH_2082,VARIANCE,-66959.36603193975,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,POUSH_2082,VARIANCE,-438400.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,POUSH_2082,VARIANCE,3245208.874863037,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,POUSH_2082,VARIANCE,-238870.01990295225,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,POUSH_2082,VARIANCE,-27287.823831603324,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,POUSH_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,POUSH_2082,VARIANCE,-266157.8437345556,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,POUSH_2082,VARIANCE,2979051.0311284815,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,POUSH_2082,VARIANCE,-17715.37825,B.
QR SEGMENT,,Subtotal (B),LINE,POUSH_2082,VARIANCE,-17715.37825,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,POUSH_2082,VARIANCE,373246.49999999907,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,POUSH_2082,VARIANCE,373246.49999999907,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,POUSH_2082,VARIANCE,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,POUSH_2082,VARIANCE,0.0,
OTHER INCOME,,Interest Income,LINE,POUSH_2082,VARIANCE,-435231.1859999999,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,POUSH_2082,VARIANCE,15780.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,POUSH_2082,VARIANCE,-500000.0,
OTHER INCOME,,API Suite,LINE,POUSH_2082,VARIANCE,-160000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,POUSH_2082,VARIANCE,-118333.33333333333,
OTHER INCOME,,ACS Services,LINE,POUSH_2082,VARIANCE,110000.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,POUSH_2082,VARIANCE,-44000.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,POUSH_2082,VARIANCE,-200000.0,
OTHER INCOME,,Cardless Withdrawal,LINE,POUSH_2082,VARIANCE,-500000.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,POUSH_2082,VARIANCE,-40000.0,
OTHER INCOME,,Other Income,LINE,POUSH_2082,VARIANCE,50975.40000000002,
OTHER INCOME,,Subtotal (D),LINE,POUSH_2082,VARIANCE,-1820809.1193333333,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,4.995002172968275,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.4907142857142857,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.4695861062739723,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.4936163344454566,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.5390971639999995,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.892149786313951,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.692300442542644,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.4233371969500346,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.713776796383557,B.
QR SEGMENT,,Subtotal (B),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.713776796383557,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.0553054992555357,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.0553054992555357,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Interest Income,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.007740845112500105,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.526,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,API Suite,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.04054054054054054,
OTHER INCOME,,ACS Services,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Other Income,LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,1.6796720000000003,
OTHER INCOME,,Subtotal (D),LINE,POUSH_2082,PCT_OF_ACHIEVEMENT,0.13744967187184368,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,MAGH_2082,BUDGET,483600.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,MAGH_2082,BUDGET,920400.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,MAGH_2082,BUDGET,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,MAGH_2082,BUDGET,350000.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,MAGH_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,MAGH_2082,BUDGET,207651.15099999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,MAGH_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,MAGH_2082,BUDGET,633272.3,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,MAGH_2082,BUDGET,438400.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,MAGH_2082,BUDGET,4699990.117666667,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,MAGH_2082,BUDGET,2083333.3333333333,
